Date,Count
24-Oct-14,125
24-Oct-14,7
24-Oct-14,7
24-Oct-14,26
24-Oct-14,8
24-Oct-14,60
24-Oct-14,1
24-Oct-14,3
24-Oct-14,7
24-Oct-14,8
24-Oct-14,31
24-Oct-14,7
24-Oct-14,76
24-Oct-14,34
24-Oct-14,13
24-Oct-14,138
24-Oct-14,171
24-Oct-14,45
24-Oct-14,60
24-Oct-14,6
24-Oct-14,68
24-Oct-14,54
24-Oct-14,1
24-Oct-14,41
24-Oct-14,1
23-Oct-14,7
23-Oct-14,7
23-Oct-14,38
23-Oct-14,10
23-Oct-14,117
23-Oct-14,10
23-Oct-14,48
23-Oct-14,1
23-Oct-14,13
23-Oct-14,121
23-Oct-14,61
23-Oct-14,38
23-Oct-14,90
23-Oct-14,59
23-Oct-14,41
23-Oct-14,164
23-Oct-14,4
23-Oct-14,200
23-Oct-14,87
23-Oct-14,25
23-Oct-14,7
23-Oct-14,13
23-Oct-14,18
23-Oct-14,199
23-Oct-14,17
23-Oct-14,72
22-Oct-14,64
22-Oct-14,1
22-Oct-14,6
22-Oct-14,175
22-Oct-14,7
22-Oct-14,52
22-Oct-14,1
22-Oct-14,28
22-Oct-14,92
22-Oct-14,2
22-Oct-14,176
22-Oct-14,2
22-Oct-14,4
22-Oct-14,1
22-Oct-14,3
22-Oct-14,94
22-Oct-14,47
22-Oct-14,3
22-Oct-14,38
22-Oct-14,14
22-Oct-14,47
22-Oct-14,77
22-Oct-14,82
22-Oct-14,90
22-Oct-14,177
22-Oct-14,10
22-Oct-14,27
22-Oct-14,11
22-Oct-14,9
21-Oct-14,6
21-Oct-14,169
21-Oct-14,9
21-Oct-14,88
21-Oct-14,151
21-Oct-14,3
21-Oct-14,12
21-Oct-14,77
21-Oct-14,4
21-Oct-14,56
21-Oct-14,88
21-Oct-14,23
21-Oct-14,23
21-Oct-14,43
21-Oct-14,4
21-Oct-14,82
21-Oct-14,47
21-Oct-14,45
21-Oct-14,31
21-Oct-14,38
21-Oct-14,85
21-Oct-14,180
21-Oct-14,5
21-Oct-14,7
21-Oct-14,9
20-Oct-14,9
20-Oct-14,75
20-Oct-14,84
20-Oct-14,112
20-Oct-14,168
20-Oct-14,11
20-Oct-14,19
20-Oct-14,199
20-Oct-14,6
20-Oct-14,38
20-Oct-14,111
20-Oct-14,76
20-Oct-14,67
20-Oct-14,10
20-Oct-14,2
20-Oct-14,17
20-Oct-14,83
20-Oct-14,185
20-Oct-14,5
20-Oct-14,43
20-Oct-14,18
20-Oct-14,48
20-Oct-14,26
20-Oct-14,52
20-Oct-14,6
19-Oct-14,32
19-Oct-14,40
19-Oct-14,158
19-Oct-14,64
19-Oct-14,1
19-Oct-14,92
19-Oct-14,75
19-Oct-14,185
19-Oct-14,81
19-Oct-14,5
19-Oct-14,8
19-Oct-14,83
19-Oct-14,11
19-Oct-14,2
19-Oct-14,47
19-Oct-14,14
19-Oct-14,6
19-Oct-14,57
19-Oct-14,18
19-Oct-14,12
19-Oct-14,10
19-Oct-14,22
19-Oct-14,183
19-Oct-14,98
19-Oct-14,108
19-Oct-14,2
18-Oct-14,83
18-Oct-14,1
18-Oct-14,52
18-Oct-14,11
18-Oct-14,110
18-Oct-14,2
18-Oct-14,5
18-Oct-14,7
18-Oct-14,8
18-Oct-14,74
18-Oct-14,116
18-Oct-14,35
18-Oct-14,10
18-Oct-14,85
18-Oct-14,203
18-Oct-14,178
18-Oct-14,78
18-Oct-14,31
18-Oct-14,4
18-Oct-14,60
18-Oct-14,104
18-Oct-14,20
18-Oct-14,44
18-Oct-14,27
18-Oct-14,1
18-Oct-14,142
17-Oct-14,5
17-Oct-14,12
17-Oct-14,5
17-Oct-14,42
17-Oct-14,70
17-Oct-14,2
17-Oct-14,25
17-Oct-14,49
17-Oct-14,12
17-Oct-14,163
17-Oct-14,65
17-Oct-14,73
17-Oct-14,54
17-Oct-14,102
17-Oct-14,140
17-Oct-14,16
17-Oct-14,44
17-Oct-14,118
17-Oct-14,18
17-Oct-14,4
17-Oct-14,28
17-Oct-14,54
17-Oct-14,6
17-Oct-14,77
17-Oct-14,21
16-Oct-14,68
16-Oct-14,137
16-Oct-14,16
16-Oct-14,2
16-Oct-14,79
16-Oct-14,38
16-Oct-14,96
16-Oct-14,16
16-Oct-14,11
16-Oct-14,5
16-Oct-14,8
16-Oct-14,10
16-Oct-14,81
16-Oct-14,141
16-Oct-14,13
16-Oct-14,155
16-Oct-14,56
16-Oct-14,94
16-Oct-14,2
16-Oct-14,211
16-Oct-14,77
16-Oct-14,9
16-Oct-14,16
16-Oct-14,23
16-Oct-14,102
16-Oct-14,11
15-Oct-14,104
15-Oct-14,1
15-Oct-14,13
15-Oct-14,74
15-Oct-14,1
15-Oct-14,1
15-Oct-14,12
15-Oct-14,16
15-Oct-14,1
15-Oct-14,113
15-Oct-14,6
15-Oct-14,52
15-Oct-14,3
15-Oct-14,48
15-Oct-14,53
15-Oct-14,118
15-Oct-14,100
15-Oct-14,1
15-Oct-14,13
15-Oct-14,8
15-Oct-14,18
15-Oct-14,73
15-Oct-14,231
15-Oct-14,15
15-Oct-14,178
15-Oct-14,1
15-Oct-14,23
15-Oct-14,5
15-Oct-14,15
15-Oct-14,1
15-Oct-14,6
15-Oct-14,69
14-Oct-14,55
14-Oct-14,25
14-Oct-14,127
14-Oct-14,7
14-Oct-14,71
14-Oct-14,9
14-Oct-14,8
14-Oct-14,220
14-Oct-14,1
14-Oct-14,61
14-Oct-14,24
14-Oct-14,181
14-Oct-14,87
14-Oct-14,2
14-Oct-14,10
14-Oct-14,11
14-Oct-14,51
14-Oct-14,1
14-Oct-14,123
14-Oct-14,117
14-Oct-14,42
14-Oct-14,10
14-Oct-14,8
14-Oct-14,8
14-Oct-14,80
13-Oct-14,8
13-Oct-14,249
13-Oct-14,137
13-Oct-14,125
13-Oct-14,17
13-Oct-14,7
13-Oct-14,9
13-Oct-14,238
13-Oct-14,10
13-Oct-14,1
13-Oct-14,21
13-Oct-14,8
13-Oct-14,76
13-Oct-14,1
13-Oct-14,29
13-Oct-14,110
13-Oct-14,65
13-Oct-14,162
13-Oct-14,4
13-Oct-14,13
13-Oct-14,64
13-Oct-14,55
13-Oct-14,15
13-Oct-14,53
13-Oct-14,118
12-Oct-14,4
12-Oct-14,17
12-Oct-14,2
12-Oct-14,10
12-Oct-14,82
12-Oct-14,242
12-Oct-14,22
12-Oct-14,246
12-Oct-14,129
12-Oct-14,97
12-Oct-14,55
12-Oct-14,66
12-Oct-14,6
12-Oct-14,108
12-Oct-14,1
12-Oct-14,13
12-Oct-14,103
12-Oct-14,11
12-Oct-14,1
12-Oct-14,10
12-Oct-14,47
12-Oct-14,78
12-Oct-14,17
12-Oct-14,143
12-Oct-14,14
11-Oct-14,117
11-Oct-14,12
11-Oct-14,9
11-Oct-14,9
11-Oct-14,8
11-Oct-14,1
11-Oct-14,102
11-Oct-14,65
11-Oct-14,52
11-Oct-14,29
11-Oct-14,8
11-Oct-14,104
11-Oct-14,13
11-Oct-14,100
11-Oct-14,109
11-Oct-14,7
11-Oct-14,31
11-Oct-14,79
11-Oct-14,16
11-Oct-14,209
11-Oct-14,9
11-Oct-14,113
11-Oct-14,234
11-Oct-14,5
10-Oct-14,13
10-Oct-14,2
10-Oct-14,174
10-Oct-14,88
10-Oct-14,180
10-Oct-14,6
10-Oct-14,8
10-Oct-14,6
10-Oct-14,10
10-Oct-14,88
10-Oct-14,55
10-Oct-14,12
10-Oct-14,17
10-Oct-14,56
10-Oct-14,50
10-Oct-14,1
10-Oct-14,26
10-Oct-14,88
10-Oct-14,99
10-Oct-14,5
10-Oct-14,67
10-Oct-14,39
10-Oct-14,7
10-Oct-14,1
10-Oct-14,14
09-Oct-14,95
09-Oct-14,47
09-Oct-14,3
09-Oct-14,22
09-Oct-14,88
09-Oct-14,34
09-Oct-14,209
09-Oct-14,100
09-Oct-14,120
09-Oct-14,1
09-Oct-14,94
09-Oct-14,46
09-Oct-14,239
09-Oct-14,56
09-Oct-14,5
09-Oct-14,112
09-Oct-14,12
09-Oct-14,17
09-Oct-14,8
09-Oct-14,10
09-Oct-14,16
09-Oct-14,18
09-Oct-14,4
09-Oct-14,1
09-Oct-14,7
08-Oct-14,90
08-Oct-14,1
08-Oct-14,10
08-Oct-14,21
08-Oct-14,5
08-Oct-14,21
08-Oct-14,73
08-Oct-14,41
08-Oct-14,1
08-Oct-14,14
08-Oct-14,240
08-Oct-14,95
08-Oct-14,108
08-Oct-14,199
08-Oct-14,4
08-Oct-14,10
08-Oct-14,48
08-Oct-14,35
08-Oct-14,49
08-Oct-14,97
08-Oct-14,4
08-Oct-14,1
08-Oct-14,1
08-Oct-14,6
08-Oct-14,8
08-Oct-14,120
07-Oct-14,3
07-Oct-14,8
07-Oct-14,61
07-Oct-14,3
07-Oct-14,30
07-Oct-14,58
07-Oct-14,79
07-Oct-14,2
07-Oct-14,10
07-Oct-14,1
07-Oct-14,6
07-Oct-14,30
07-Oct-14,17
07-Oct-14,1
07-Oct-14,78
07-Oct-14,9
07-Oct-14,140
07-Oct-14,25
07-Oct-14,13
07-Oct-14,21
07-Oct-14,4
07-Oct-14,6
07-Oct-14,182
07-Oct-14,52
07-Oct-14,61
06-Oct-14,2
06-Oct-14,94
06-Oct-14,1
06-Oct-14,39
06-Oct-14,5
06-Oct-14,18
06-Oct-14,9
06-Oct-14,41
06-Oct-14,14
06-Oct-14,162
06-Oct-14,47
06-Oct-14,95
06-Oct-14,134
06-Oct-14,97
06-Oct-14,15
06-Oct-14,229
06-Oct-14,9
06-Oct-14,3
06-Oct-14,12
06-Oct-14,3
06-Oct-14,59
06-Oct-14,1
06-Oct-14,7
06-Oct-14,9
06-Oct-14,14
06-Oct-14,66
05-Oct-14,17
05-Oct-14,228
05-Oct-14,238
05-Oct-14,73
05-Oct-14,22
05-Oct-14,16
05-Oct-14,12
05-Oct-14,113
05-Oct-14,104
05-Oct-14,258
05-Oct-14,16
05-Oct-14,186
05-Oct-14,133
05-Oct-14,31
05-Oct-14,48
05-Oct-14,28
05-Oct-14,422
05-Oct-14,143
05-Oct-14,21
05-Oct-14,436
05-Oct-14,23
05-Oct-14,6
05-Oct-14,151
04-Oct-14,243
04-Oct-14,166
04-Oct-14,12
04-Oct-14,42
04-Oct-14,243
04-Oct-14,1
04-Oct-14,227
04-Oct-14,35
04-Oct-14,102
04-Oct-14,429
04-Oct-14,2
04-Oct-14,41
04-Oct-14,16
04-Oct-14,384
04-Oct-14,17
04-Oct-14,11
04-Oct-14,7
04-Oct-14,200
04-Oct-14,5
04-Oct-14,34
04-Oct-14,173
04-Oct-14,1
04-Oct-14,137
04-Oct-14,19
04-Oct-14,65
04-Oct-14,117
03-Oct-14,141
03-Oct-14,217
03-Oct-14,14
03-Oct-14,103
03-Oct-14,16
03-Oct-14,163
03-Oct-14,23
03-Oct-14,20
03-Oct-14,46
03-Oct-14,2
03-Oct-14,4
03-Oct-14,35
03-Oct-14,357
03-Oct-14,71
03-Oct-14,234
03-Oct-14,1
03-Oct-14,1
03-Oct-14,39
03-Oct-14,12
03-Oct-14,1
03-Oct-14,382
03-Oct-14,245
03-Oct-14,218
03-Oct-14,44
03-Oct-14,113
03-Oct-14,23
03-Oct-14,150
02-Oct-14,17
02-Oct-14,205
02-Oct-14,17
02-Oct-14,138
02-Oct-14,85
02-Oct-14,260
02-Oct-14,163
02-Oct-14,15
02-Oct-14,31
02-Oct-14,18
02-Oct-14,14
02-Oct-14,255
02-Oct-14,11
02-Oct-14,221
02-Oct-14,35
02-Oct-14,407
02-Oct-14,2
02-Oct-14,32
02-Oct-14,98
02-Oct-14,125
02-Oct-14,6
02-Oct-14,250
02-Oct-14,20
02-Oct-14,103
02-Oct-14,42
01-Oct-14,1
01-Oct-14,31
01-Oct-14,21
01-Oct-14,5
01-Oct-14,196
01-Oct-14,203
01-Oct-14,42
01-Oct-14,223
01-Oct-14,18
01-Oct-14,116
01-Oct-14,351
01-Oct-14,51
01-Oct-14,122
01-Oct-14,115
01-Oct-14,87
01-Oct-14,2
01-Oct-14,36
01-Oct-14,15
01-Oct-14,1
01-Oct-14,13
01-Oct-14,1
01-Oct-14,31
01-Oct-14,2
01-Oct-14,235
01-Oct-14,1
01-Oct-14,12
01-Oct-14,10
01-Oct-14,1
01-Oct-14,16
01-Oct-14,173
01-Oct-14,102
30-Sep-14,1
30-Sep-14,209
30-Sep-14,13
30-Sep-14,162
30-Sep-14,34
30-Sep-14,292
30-Sep-14,22
30-Sep-14,30
30-Sep-14,188
30-Sep-14,81
30-Sep-14,7
30-Sep-14,27
30-Sep-14,78
30-Sep-14,17
30-Sep-14,99
30-Sep-14,8
30-Sep-14,15
30-Sep-14,52
30-Sep-14,107
30-Sep-14,132
30-Sep-14,184
30-Sep-14,1
30-Sep-14,10
30-Sep-14,72
29-Sep-14,174
29-Sep-14,28
29-Sep-14,68
29-Sep-14,168
29-Sep-14,186
29-Sep-14,6
29-Sep-14,134
29-Sep-14,1
29-Sep-14,26
29-Sep-14,102
29-Sep-14,21
29-Sep-14,271
29-Sep-14,2
29-Sep-14,1
29-Sep-14,11
29-Sep-14,27
29-Sep-14,48
29-Sep-14,96
29-Sep-14,82
29-Sep-14,176
29-Sep-14,14
29-Sep-14,58
29-Sep-14,17
29-Sep-14,9
29-Sep-14,17
28-Sep-14,69
28-Sep-14,89
28-Sep-14,28
28-Sep-14,165
28-Sep-14,12
28-Sep-14,28
28-Sep-14,16
28-Sep-14,8
28-Sep-14,2
28-Sep-14,240
28-Sep-14,24
28-Sep-14,37
28-Sep-14,14
28-Sep-14,182
28-Sep-14,6
28-Sep-14,168
28-Sep-14,28
28-Sep-14,76
28-Sep-14,148
28-Sep-14,17
28-Sep-14,120
28-Sep-14,107
28-Sep-14,1
28-Sep-14,47
27-Sep-14,1
27-Sep-14,18
27-Sep-14,24
27-Sep-14,221
27-Sep-14,43
27-Sep-14,4
27-Sep-14,129
27-Sep-14,187
27-Sep-14,28
27-Sep-14,8
27-Sep-14,84
27-Sep-14,10
27-Sep-14,109
27-Sep-14,52
27-Sep-14,26
27-Sep-14,7
27-Sep-14,9
27-Sep-14,17
27-Sep-14,168
27-Sep-14,12
27-Sep-14,91
27-Sep-14,68
27-Sep-14,176
27-Sep-14,171
26-Sep-14,205
26-Sep-14,14
26-Sep-14,1
26-Sep-14,88
26-Sep-14,12
26-Sep-14,188
26-Sep-14,11
26-Sep-14,41
26-Sep-14,152
26-Sep-14,43
26-Sep-14,233
26-Sep-14,14
26-Sep-14,16
26-Sep-14,110
26-Sep-14,206
26-Sep-14,6
26-Sep-14,67
26-Sep-14,79
26-Sep-14,97
26-Sep-14,13
26-Sep-14,16
26-Sep-14,24
26-Sep-14,78
26-Sep-14,21
25-Sep-14,208
25-Sep-14,3
25-Sep-14,9
25-Sep-14,19
25-Sep-14,222
25-Sep-14,1
25-Sep-14,106
25-Sep-14,227
25-Sep-14,5
25-Sep-14,75
25-Sep-14,179
25-Sep-14,34
25-Sep-14,16
25-Sep-14,72
25-Sep-14,166
25-Sep-14,19
25-Sep-14,60
25-Sep-14,108
25-Sep-14,88
25-Sep-14,60
25-Sep-14,12
25-Sep-14,12
25-Sep-14,24
25-Sep-14,17
24-Sep-14,13
24-Sep-14,1
24-Sep-14,17
24-Sep-14,52
24-Sep-14,124
24-Sep-14,68
24-Sep-14,6
24-Sep-14,41
24-Sep-14,73
24-Sep-14,15
24-Sep-14,191
24-Sep-14,135
24-Sep-14,18
24-Sep-14,10
24-Sep-14,164
24-Sep-14,210
24-Sep-14,7
24-Sep-14,9
24-Sep-14,18
24-Sep-14,18
24-Sep-14,182
24-Sep-14,50
24-Sep-14,115
24-Sep-14,1
24-Sep-14,34
23-Sep-14,206
23-Sep-14,16
23-Sep-14,216
23-Sep-14,4
23-Sep-14,49
23-Sep-14,15
23-Sep-14,16
23-Sep-14,140
23-Sep-14,97
23-Sep-14,177
23-Sep-14,3
23-Sep-14,17
23-Sep-14,20
23-Sep-14,75
23-Sep-14,10
23-Sep-14,126
23-Sep-14,67
23-Sep-14,50
23-Sep-14,10
23-Sep-14,80
23-Sep-14,162
23-Sep-14,9
23-Sep-14,17
23-Sep-14,49
22-Sep-14,7
22-Sep-14,16
22-Sep-14,93
22-Sep-14,11
22-Sep-14,66
22-Sep-14,34
22-Sep-14,43
22-Sep-14,70
22-Sep-14,15
22-Sep-14,107
22-Sep-14,19
22-Sep-14,150
22-Sep-14,172
22-Sep-14,9
22-Sep-14,85
22-Sep-14,40
22-Sep-14,131
22-Sep-14,5
22-Sep-14,153
22-Sep-14,16
22-Sep-14,13
22-Sep-14,1
22-Sep-14,5
21-Sep-14,11
21-Sep-14,8
21-Sep-14,133
21-Sep-14,29
21-Sep-14,91
21-Sep-14,25
21-Sep-14,19
21-Sep-14,112
21-Sep-14,30
21-Sep-14,6
21-Sep-14,10
21-Sep-14,67
21-Sep-14,167
21-Sep-14,9
21-Sep-14,4
21-Sep-14,52
21-Sep-14,5
21-Sep-14,212
21-Sep-14,141
21-Sep-14,2
21-Sep-14,51
21-Sep-14,18
21-Sep-14,13
21-Sep-14,93
20-Sep-14,6
20-Sep-14,36
20-Sep-14,13
20-Sep-14,139
20-Sep-14,48
20-Sep-14,202
20-Sep-14,63
20-Sep-14,107
20-Sep-14,12
20-Sep-14,134
20-Sep-14,108
20-Sep-14,58
20-Sep-14,8
20-Sep-14,9
20-Sep-14,193
20-Sep-14,7
20-Sep-14,20
20-Sep-14,1
20-Sep-14,76
20-Sep-14,4
20-Sep-14,21
20-Sep-14,163
20-Sep-14,19
20-Sep-14,39
19-Sep-14,31
19-Sep-14,13
19-Sep-14,11
19-Sep-14,51
19-Sep-14,8
19-Sep-14,21
19-Sep-14,50
19-Sep-14,18
19-Sep-14,37
19-Sep-14,124
19-Sep-14,72
19-Sep-14,64
19-Sep-14,141
19-Sep-14,13
19-Sep-14,11
19-Sep-14,97
19-Sep-14,4
19-Sep-14,94
19-Sep-14,2
19-Sep-14,14
19-Sep-14,201
19-Sep-14,5
19-Sep-14,147
19-Sep-14,202
18-Sep-14,8
18-Sep-14,52
18-Sep-14,157
18-Sep-14,41
18-Sep-14,1
18-Sep-14,9
18-Sep-14,120
18-Sep-14,1
18-Sep-14,86
18-Sep-14,59
18-Sep-14,196
18-Sep-14,16
18-Sep-14,12
18-Sep-14,17
18-Sep-14,9
18-Sep-14,152
18-Sep-14,47
18-Sep-14,7
18-Sep-14,12
18-Sep-14,104
18-Sep-14,169
18-Sep-14,16
18-Sep-14,23
18-Sep-14,77
17-Sep-14,14
17-Sep-14,139
17-Sep-14,11
17-Sep-14,33
17-Sep-14,15
17-Sep-14,1
17-Sep-14,121
17-Sep-14,11
17-Sep-14,84
17-Sep-14,64
17-Sep-14,15
17-Sep-14,191
17-Sep-14,9
17-Sep-14,189
17-Sep-14,3
17-Sep-14,48
17-Sep-14,113
17-Sep-14,15
17-Sep-14,22
17-Sep-14,15
17-Sep-14,73
17-Sep-14,23
17-Sep-14,177
17-Sep-14,196
17-Sep-14,17
16-Sep-14,52
16-Sep-14,99
16-Sep-14,10
16-Sep-14,6
16-Sep-14,197
16-Sep-14,13
16-Sep-14,3
16-Sep-14,31
16-Sep-14,4
16-Sep-14,1
16-Sep-14,188
16-Sep-14,183
16-Sep-14,17
16-Sep-14,35
16-Sep-14,15
16-Sep-14,23
16-Sep-14,57
16-Sep-14,176
16-Sep-14,13
16-Sep-14,18
16-Sep-14,1
16-Sep-14,13
16-Sep-14,74
16-Sep-14,36
16-Sep-14,14
16-Sep-14,99
16-Sep-14,141
15-Sep-14,162
15-Sep-14,45
15-Sep-14,16
15-Sep-14,1
15-Sep-14,10
15-Sep-14,25
15-Sep-14,11
15-Sep-14,1
15-Sep-14,1
15-Sep-14,9
15-Sep-14,113
15-Sep-14,226
15-Sep-14,185
15-Sep-14,14
15-Sep-14,46
15-Sep-14,20
15-Sep-14,270
15-Sep-14,16
15-Sep-14,1
15-Sep-14,19
15-Sep-14,127
15-Sep-14,91
15-Sep-14,30
15-Sep-14,218
15-Sep-14,3
15-Sep-14,58
15-Sep-14,12
14-Sep-14,107
14-Sep-14,170
14-Sep-14,9
14-Sep-14,55
14-Sep-14,198
14-Sep-14,17
14-Sep-14,148
14-Sep-14,11
14-Sep-14,17
14-Sep-14,12
14-Sep-14,16
14-Sep-14,237
14-Sep-14,207
14-Sep-14,9
14-Sep-14,17
14-Sep-14,22
14-Sep-14,32
14-Sep-14,62
14-Sep-14,90
14-Sep-14,57
14-Sep-14,136
14-Sep-14,46
13-Sep-14,14
13-Sep-14,256
13-Sep-14,15
13-Sep-14,35
13-Sep-14,188
13-Sep-14,61
13-Sep-14,26
13-Sep-14,5
13-Sep-14,113
13-Sep-14,9
13-Sep-14,58
13-Sep-14,217
13-Sep-14,23
13-Sep-14,195
13-Sep-14,24
13-Sep-14,67
13-Sep-14,26
13-Sep-14,96
13-Sep-14,158
13-Sep-14,12
13-Sep-14,43
13-Sep-14,14
13-Sep-14,95
12-Sep-14,22
12-Sep-14,238
12-Sep-14,13
12-Sep-14,37
12-Sep-14,1
12-Sep-14,119
12-Sep-14,60
12-Sep-14,105
12-Sep-14,3
12-Sep-14,127
12-Sep-14,11
12-Sep-14,21
12-Sep-14,97
12-Sep-14,12
12-Sep-14,11
12-Sep-14,41
12-Sep-14,60
12-Sep-14,51
12-Sep-14,198
12-Sep-14,16
12-Sep-14,265
12-Sep-14,180
12-Sep-14,1
12-Sep-14,12
12-Sep-14,16
11-Sep-14,6
11-Sep-14,22
11-Sep-14,65
11-Sep-14,192
11-Sep-14,15
11-Sep-14,27
11-Sep-14,39
11-Sep-14,105
11-Sep-14,51
11-Sep-14,17
11-Sep-14,176
11-Sep-14,15
11-Sep-14,2
11-Sep-14,12
11-Sep-14,1
11-Sep-14,203
11-Sep-14,111
11-Sep-14,244
11-Sep-14,5
11-Sep-14,157
11-Sep-14,14
11-Sep-14,12
11-Sep-14,45
11-Sep-14,65
11-Sep-14,17
11-Sep-14,300
10-Sep-14,21
10-Sep-14,1
10-Sep-14,136
10-Sep-14,19
10-Sep-14,208
10-Sep-14,1
10-Sep-14,15
10-Sep-14,61
10-Sep-14,12
10-Sep-14,2
10-Sep-14,176
10-Sep-14,36
10-Sep-14,11
10-Sep-14,43
10-Sep-14,11
10-Sep-14,117
10-Sep-14,5
10-Sep-14,235
10-Sep-14,18
10-Sep-14,151
10-Sep-14,58
10-Sep-14,45
10-Sep-14,16
10-Sep-14,117
10-Sep-14,322
10-Sep-14,13
09-Sep-14,16
09-Sep-14,48
09-Sep-14,15
09-Sep-14,43
09-Sep-14,51
09-Sep-14,13
09-Sep-14,11
09-Sep-14,128
09-Sep-14,35
09-Sep-14,1
09-Sep-14,106
09-Sep-14,12
09-Sep-14,119
09-Sep-14,5
09-Sep-14,106
09-Sep-14,289
09-Sep-14,3
09-Sep-14,169
09-Sep-14,23
09-Sep-14,234
09-Sep-14,1
09-Sep-14,12
09-Sep-14,159
09-Sep-14,55
08-Sep-14,22
08-Sep-14,57
08-Sep-14,38
08-Sep-14,9
08-Sep-14,50
08-Sep-14,105
08-Sep-14,13
08-Sep-14,1
08-Sep-14,155
08-Sep-14,129
08-Sep-14,78
08-Sep-14,1
08-Sep-14,1
08-Sep-14,131
08-Sep-14,204
08-Sep-14,290
08-Sep-14,22
08-Sep-14,8
08-Sep-14,44
08-Sep-14,262
08-Sep-14,64
08-Sep-14,17
08-Sep-14,24
08-Sep-14,14
08-Sep-14,19
07-Sep-14,19
07-Sep-14,10
07-Sep-14,104
07-Sep-14,6
07-Sep-14,48
07-Sep-14,173
07-Sep-14,2
07-Sep-14,50
07-Sep-14,65
07-Sep-14,233
07-Sep-14,21
07-Sep-14,23
07-Sep-14,299
07-Sep-14,71
07-Sep-14,137
07-Sep-14,13
07-Sep-14,2
07-Sep-14,117
07-Sep-14,112
07-Sep-14,12
07-Sep-14,42
07-Sep-14,14
07-Sep-14,19
07-Sep-14,57
06-Sep-14,17
06-Sep-14,10
06-Sep-14,14
06-Sep-14,25
06-Sep-14,38
06-Sep-14,16
06-Sep-14,191
06-Sep-14,128
06-Sep-14,16
06-Sep-14,145
06-Sep-14,115
06-Sep-14,2
06-Sep-14,112
06-Sep-14,270
06-Sep-14,66
06-Sep-14,53
06-Sep-14,21
06-Sep-14,5
06-Sep-14,47
06-Sep-14,50
06-Sep-14,18
06-Sep-14,294
06-Sep-14,15
05-Sep-14,101
05-Sep-14,21
05-Sep-14,19
05-Sep-14,14
05-Sep-14,63
05-Sep-14,43
05-Sep-14,50
05-Sep-14,251
05-Sep-14,82
05-Sep-14,8
05-Sep-14,19
05-Sep-14,3
05-Sep-14,17
05-Sep-14,48
05-Sep-14,51
05-Sep-14,139
05-Sep-14,15
05-Sep-14,27
05-Sep-14,5
05-Sep-14,265
05-Sep-14,171
05-Sep-14,89
05-Sep-14,1
04-Sep-14,19
04-Sep-14,1
04-Sep-14,24
04-Sep-14,14
04-Sep-14,1
04-Sep-14,64
04-Sep-14,12
04-Sep-14,117
04-Sep-14,261
04-Sep-14,18
04-Sep-14,139
04-Sep-14,54
04-Sep-14,7
04-Sep-14,29
04-Sep-14,1
04-Sep-14,11
04-Sep-14,281
04-Sep-14,109
04-Sep-14,126
04-Sep-14,46
04-Sep-14,131
04-Sep-14,55
04-Sep-14,3
04-Sep-14,15
04-Sep-14,45
03-Sep-14,53
03-Sep-14,9
03-Sep-14,1
03-Sep-14,55
03-Sep-14,87
03-Sep-14,14
03-Sep-14,92
03-Sep-14,25
03-Sep-14,1
03-Sep-14,2
03-Sep-14,44
03-Sep-14,14
03-Sep-14,4
03-Sep-14,127
03-Sep-14,262
03-Sep-14,151
03-Sep-14,8
03-Sep-14,26
03-Sep-14,34
03-Sep-14,233
03-Sep-14,63
03-Sep-14,17
03-Sep-14,159
03-Sep-14,7
03-Sep-14,10
02-Sep-14,64
02-Sep-14,13
02-Sep-14,128
02-Sep-14,2
02-Sep-14,1
02-Sep-14,39
02-Sep-14,1
02-Sep-14,15
02-Sep-14,69
02-Sep-14,6
02-Sep-14,133
02-Sep-14,111
02-Sep-14,26
02-Sep-14,19
02-Sep-14,1
02-Sep-14,239
02-Sep-14,2
02-Sep-14,53
02-Sep-14,12
02-Sep-14,16
02-Sep-14,84
02-Sep-14,24
02-Sep-14,218
02-Sep-14,43
02-Sep-14,43
01-Sep-14,122
01-Sep-14,261
01-Sep-14,56
01-Sep-14,265
01-Sep-14,168
01-Sep-14,6
01-Sep-14,4
01-Sep-14,68
01-Sep-14,16
01-Sep-14,3
01-Sep-14,109
01-Sep-14,18
01-Sep-14,17
01-Sep-14,12
01-Sep-14,48
01-Sep-14,4
01-Sep-14,10
01-Sep-14,9
01-Sep-14,1
01-Sep-14,82
01-Sep-14,1
01-Sep-14,25
01-Sep-14,61
01-Sep-14,57
01-Sep-14,1
01-Sep-14,1
31-Aug-14,67
31-Aug-14,31
31-Aug-14,50
31-Aug-14,8
31-Aug-14,15
31-Aug-14,52
31-Aug-14,16
31-Aug-14,14
31-Aug-14,8
31-Aug-14,1
31-Aug-14,7
31-Aug-14,247
31-Aug-14,44
31-Aug-14,149
31-Aug-14,213
31-Aug-14,19
31-Aug-14,2
31-Aug-14,103
31-Aug-14,54
31-Aug-14,1
31-Aug-14,31
31-Aug-14,50
31-Aug-14,3
31-Aug-14,115
30-Aug-14,33
30-Aug-14,6
30-Aug-14,88
30-Aug-14,18
30-Aug-14,54
30-Aug-14,1
30-Aug-14,66
30-Aug-14,59
30-Aug-14,21
30-Aug-14,35
30-Aug-14,14
30-Aug-14,103
30-Aug-14,245
30-Aug-14,10
30-Aug-14,11
30-Aug-14,1
30-Aug-14,50
30-Aug-14,52
